,duration,srcIp,srcPort,dstIp,dstPort,service,srcBytes,dstBytes,flag,land,urgent,ja3,ja3Ver,ja3Cipher,ja3Extension,ja3Ec,ja3Ecpf,blacklisted
0,27.229609000,10.11.11.200,49156,10.11.11.11,135,6,1006,884,0,0,0,0,0,[],[],[],[],0
1,27.190016000,10.11.11.200,49157,10.11.11.11,49158,6,2659,1860,0,0,0,0,0,[],[],[],[],0
2,0.179915000,10.11.11.200,49158,10.11.11.11,389,6,2635,2968,1,0,0,0,0,[],[],[],[],0
3,0.032116000,10.11.11.200,49159,10.11.11.11,88,6,482,532,1,0,0,0,0,[],[],[],[],0
4,0.061051000,10.11.11.200,49160,10.11.11.11,88,6,618,1871,1,0,0,0,0,[],[],[],[],0
5,0.023433000,10.11.11.200,49161,10.11.11.11,88,6,2022,1992,1,0,0,0,0,[],[],[],[],0
6,56.529084000,10.11.11.200,49162,10.11.11.11,49155,6,3746,2045,0,0,0,0,0,[],[],[],[],0
7,0.039916000,10.11.11.200,49163,10.11.11.11,88,6,482,532,1,0,0,0,0,[],[],[],[],0
8,0.052239000,10.11.11.200,49164,10.11.11.11,88,6,618,1871,1,0,0,0,0,[],[],[],[],0
9,0.027914000,10.11.11.200,49165,10.11.11.11,88,6,2022,1992,1,0,0,0,0,[],[],[],[],0
10,0.894518000,10.11.11.200,49166,10.11.11.11,389,6,3438,4810,1,0,0,0,0,[],[],[],[],0
11,0.032618000,10.11.11.200,49167,10.11.11.11,88,6,1983,1932,1,0,0,0,0,[],[],[],[],0
12,0.029222000,10.11.11.200,49168,10.11.11.11,88,6,1846,1862,1,0,0,0,0,[],[],[],[],0
13,0.370241000,10.11.11.200,49169,10.11.11.11,389,6,2669,910,1,0,0,0,0,[],[],[],[],0
14,0.016763000,10.11.11.200,49170,10.11.11.11,88,6,2935,428,1,0,0,0,0,[],[],[],[],0
15,13.034132000,10.11.11.200,49171,10.11.11.11,445,6,2278,2074,1,0,0,0,0,[],[],[],[],0
16,0.033796000,10.11.11.200,49172,10.11.11.11,88,6,1933,388,1,0,0,0,0,[],[],[],[],0
17,12.923622000,10.11.11.200,49173,10.11.11.11,445,6,5287,2164,1,0,0,0,0,[],[],[],[],0
18,0.039705000,10.11.11.200,49174,10.11.11.11,88,6,2004,1922,1,0,0,0,0,[],[],[],[],0
19,0.061982000,10.11.11.200,49175,10.11.11.11,88,6,1838,1842,1,0,0,0,0,[],[],[],[],0
20,120.959297000,10.11.11.179,50214,172.217.12.42,443,6,2715,7384,0,0,0,6fa3244afc6bb6f9fad207b6b52af26b,771,4865-4866-4867-49196-49195-49188-49187-49162-49161-52393-49200-49199-49192-49191-49172-49171-52392-157-156-61-60-53-47-49160-49170-10-0-0-0-0-0-0-0-0-0-0,65281-0-23-13-5-18-16-11-51-45-43-10-21-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-25-0-0,0-0,0
21,30.982614000,10.11.11.179,50215,23.77.85.37,443,6,1927,6450,2,0,0,55271a105172d5f225e4704755b9b250,771,4865-4866-4867-49196-49195-49188-49187-49162-49161-52393-49200-49199-49192-49191-49172-49171-52392-157-156-61-60-53-47-49160-49170-10-0-0-0-0-0-0-0-0-0-0,65281-0-23-35-13-5-18-16-11-51-45-43-10-21-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-25-0-0,0-0,0
22,30.982824000,10.11.11.179,50216,23.77.85.37,443,6,1867,6450,2,0,0,55271a105172d5f225e4704755b9b250,771,4865-4866-4867-49196-49195-49188-49187-49162-49161-52393-49200-49199-49192-49191-49172-49171-52392-157-156-61-60-53-47-49160-49170-10-0-0-0-0-0-0-0-0-0-0,65281-0-23-35-13-5-18-16-11-51-45-43-10-21-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-25-0-0,0-0,0
23,0.302030000,10.11.11.200,49177,10.11.11.11,389,6,3550,3865,1,0,0,0,0,[],[],[],[],0
24,0.241899000,10.11.11.200,49178,10.11.11.11,389,6,3438,870,1,0,0,0,0,[],[],[],[],0
25,0.040609000,10.11.11.200,49179,10.11.11.11,88,6,482,532,1,0,0,0,0,[],[],[],[],0
26,0.040284000,10.11.11.200,49180,10.11.11.11,88,6,618,1871,1,0,0,0,0,[],[],[],[],0
27,0.034533000,10.11.11.200,49181,10.11.11.11,88,6,1949,1904,1,0,0,0,0,[],[],[],[],0
28,50.878057000,10.11.11.179,50217,17.57.144.87,5223,6,7121,4888,0,0,0,f1c5cf087b959cec31bd6285407f689a,771,255-49196-49195-49188-49187-49162-49161-49160-49200-49199-49192-49191-49172-49171-49170-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-13172-16-5-18-23-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,23-24-25-0-0-0,0-0,0
29,0.170952000,10.11.11.179,50218,17.57.144.85,5223,6,138,74,1,0,0,0,0,[],[],[],[],0
30,0.002725000,17.57.144.86,5223,10.11.11.179,50122,6,185,120,2,0,0,0,0,[],[],[],[],0
31,0.489450000,10.11.11.179,50219,72.21.81.189,443,6,1531,6904,0,0,0,e4d448cdfe06dc1243c1eb026c74ac9a,771,255-49196-49195-49188-49187-49162-49161-49160-49200-49199-49192-49191-49172-49171-49170-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-5-18-23-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,23-24-25-0-0-0,0-0,0
32,125.166571000,10.11.11.195,50134,13.107.18.254,443,6,1066,7470,1,0,0,10ee8d30a5d01c042afd7b2b205facc4,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-5-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
33,121.338983000,10.11.11.195,50135,131.253.33.254,443,6,1075,7416,1,0,0,10ee8d30a5d01c042afd7b2b205facc4,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-5-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
34,123.854564000,10.11.11.195,50136,13.107.6.254,443,6,1066,7137,1,0,0,10ee8d30a5d01c042afd7b2b205facc4,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-5-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
35,123.247417000,10.11.11.195,50137,13.107.49.254,443,6,1066,7416,1,0,0,10ee8d30a5d01c042afd7b2b205facc4,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-5-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
36,121.993941000,10.11.11.195,50133,13.107.246.254,443,6,1186,7470,1,0,0,10ee8d30a5d01c042afd7b2b205facc4,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-5-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
37,30.578396000,10.11.11.217,62516,17.142.171.10,443,6,2243,4269,2,0,0,55271a105172d5f225e4704755b9b250,771,4865-4866-4867-49196-49195-49188-49187-49162-49161-52393-49200-49199-49192-49191-49172-49171-52392-157-156-61-60-53-47-49160-49170-10-0-0-0-0-0-0-0-0-0-0,65281-0-23-35-13-5-18-16-11-51-45-43-10-21-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-25-0-0,0-0,0
38,0.863149000,10.11.11.217,49162,17.57.144.85,5223,6,3275,4303,0,0,0,f1c5cf087b959cec31bd6285407f689a,771,255-49196-49195-49188-49187-49162-49161-49160-49200-49199-49192-49191-49172-49171-49170-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-13172-16-5-18-23-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,23-24-25-0-0-0,0-0,0
39,30.592651000,10.11.11.217,62517,23.77.85.37,443,6,1954,6516,3,0,0,55271a105172d5f225e4704755b9b250,771,4865-4866-4867-49196-49195-49188-49187-49162-49161-52393-49200-49199-49192-49191-49172-49171-52392-157-156-61-60-53-47-49160-49170-10-0-0-0-0-0-0-0-0-0-0,65281-0-23-35-13-5-18-16-11-51-45-43-10-21-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-25-0-0,0-0,0
40,2.507510000,10.11.11.94,59847,216.58.194.35,80,6,470,355,0,0,0,0,0,[],[],[],[],0
41,128.713258000,10.11.11.94,59848,216.58.194.35,80,6,2618,1034,0,0,0,0,0,[],[],[],[],0
42,27.368414000,10.11.11.94,59849,216.58.194.35,80,6,272,140,0,0,0,0,0,[],[],[],[],0
43,0.145233000,10.11.11.94,52866,172.217.12.36,443,6,1436,3420,0,0,0,5354183c5c43b8cd5bb66e72af4c4967,771,49200-49196-49192-49188-49172-49162-165-163-161-159-107-106-105-104-57-56-55-54-136-135-134-133-49202-49198-49194-49190-49167-49157-157-61-53-132-49199-49195-49191-49187,0-11-10-13-13172-16-21-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,23-25-28-27-24-26,0-1,0
44,20.076733000,10.11.11.11,445,10.11.11.200,49276,6,604,0,1,0,0,0,0,[],[],[],[],0
45,0.199725000,10.11.11.203,49156,10.11.11.11,389,6,2617,2968,1,0,0,0,0,[],[],[],[],0
46,0.039007000,10.11.11.203,49157,10.11.11.11,88,6,481,530,1,0,0,0,0,[],[],[],[],0
47,0.040390000,10.11.11.203,49158,10.11.11.11,88,6,617,1852,1,0,0,0,0,[],[],[],[],0
48,0.034306000,10.11.11.203,49159,10.11.11.11,88,6,2004,1974,1,0,0,0,0,[],[],[],[],0
49,27.268820000,10.11.11.203,49160,10.11.11.11,135,6,1006,884,0,0,0,0,0,[],[],[],[],0
50,87.174052000,10.11.11.203,49161,10.11.11.11,49155,6,7042,3832,0,0,0,0,0,[],[],[],[],0
51,0.057186000,10.11.11.203,49162,10.11.11.11,88,6,481,530,1,0,0,0,0,[],[],[],[],0
52,0.060057000,10.11.11.203,49163,10.11.11.11,88,6,617,1852,1,0,0,0,0,[],[],[],[],0
53,0.030853000,10.11.11.203,49164,10.11.11.11,88,6,2004,1974,1,0,0,0,0,[],[],[],[],0
54,0.150958000,216.58.194.35,80,10.11.11.94,59830,6,132,132,0,0,0,0,0,[],[],[],[],0
55,0.940113000,10.11.11.203,49165,10.11.11.11,389,6,3420,4810,1,0,0,0,0,[],[],[],[],0
56,0.027005000,10.11.11.203,49166,10.11.11.11,88,6,1964,1912,1,0,0,0,0,[],[],[],[],0
57,0.360436000,10.11.11.203,49167,10.11.11.11,389,6,2651,910,1,0,0,0,0,[],[],[],[],0
58,0.027197000,10.11.11.203,49168,10.11.11.11,88,6,1826,1841,1,0,0,0,0,[],[],[],[],0
59,0.008751000,10.11.11.203,49169,10.11.11.11,88,6,2898,427,1,0,0,0,0,[],[],[],[],0
60,14.589611000,10.11.11.203,49170,10.11.11.11,445,6,2274,2074,1,0,0,0,0,[],[],[],[],0
61,0.036570000,10.11.11.203,49171,10.11.11.11,88,6,1915,388,1,0,0,0,0,[],[],[],[],0
62,38.479382000,10.11.11.203,49172,10.11.11.11,445,6,5307,2164,1,0,0,0,0,[],[],[],[],0
63,0.041350000,10.11.11.203,49173,10.11.11.11,88,6,1986,1904,1,0,0,0,0,[],[],[],[],0
64,0.060037000,10.11.11.203,49174,10.11.11.11,88,6,1822,1824,1,0,0,0,0,[],[],[],[],0
65,25.258695000,10.11.11.203,49175,10.11.11.11,49158,6,2639,1860,0,0,0,0,0,[],[],[],[],0
66,15.665736000,10.11.11.200,49182,10.11.11.11,445,6,4682,1712,1,0,0,0,0,[],[],[],[],0
67,0.040226000,10.11.11.200,49183,10.11.11.11,88,6,2004,1922,1,0,0,0,0,[],[],[],[],0
68,0.042977000,10.11.11.200,49184,10.11.11.11,88,6,1838,1842,1,0,0,0,0,[],[],[],[],0
69,2.364198000,10.11.11.217,62518,17.167.194.224,443,6,2532,4110,0,0,0,6fa3244afc6bb6f9fad207b6b52af26b,771,4865-4866-4867-49196-49195-49188-49187-49162-49161-52393-49200-49199-49192-49191-49172-49171-52392-157-156-61-60-53-47-49160-49170-10-0-0-0-0-0-0-0-0-0-0,65281-0-23-13-5-18-16-11-51-45-43-10-21-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-25-0-0,0-0,0
70,0.269876000,10.11.11.203,49177,10.11.11.11,389,6,3532,3865,1,0,0,0,0,[],[],[],[],0
71,0.200380000,10.11.11.203,49178,10.11.11.11,389,6,3420,870,1,0,0,0,0,[],[],[],[],0
72,0.038415000,10.11.11.203,49179,10.11.11.11,88,6,481,530,1,0,0,0,0,[],[],[],[],0
73,0.040323000,10.11.11.203,49180,10.11.11.11,88,6,617,1852,1,0,0,0,0,[],[],[],[],0
74,0.031034000,10.11.11.203,49181,10.11.11.11,88,6,1930,1884,1,0,0,0,0,[],[],[],[],0
75,30.108277000,10.11.11.179,50220,17.249.57.246,443,6,1270,946,2,0,0,f6b71761263862d25b0a2759609a5850,771,4865-4866-4867-49196-49195-49188-49187-49162-49161-52393-49200-49199-49192-49191-49172-49171-52392-157-156-61-60-53-47-49160-49170-10-0-0-0-0-0-0-0-0-0-0,65281-0-23-35-13-5-18-16-11-51-45-43-10-41-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-25-0-0,0-0,0
76,53.231966000,10.11.11.179,50221,143.204.29.34,80,6,2391,35083,0,0,0,0,0,[],[],[],[],0
77,1.707596000,10.11.11.179,50222,17.248.185.100,443,6,7189,10531,0,0,0,6fa3244afc6bb6f9fad207b6b52af26b,771,4865-4866-4867-49196-49195-49188-49187-49162-49161-52393-49200-49199-49192-49191-49172-49171-52392-157-156-61-60-53-47-49160-49170-10-0-0-0-0-0-0-0-0-0-0,65281-0-23-13-5-18-16-11-51-45-43-10-21-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-25-0-0,0-0,0
78,52.855769000,10.11.11.179,50223,143.204.29.34,80,6,1308,16441,0,0,0,0,0,[],[],[],[],0
79,49.045066000,10.11.11.179,50224,23.77.84.211,80,6,769,810,0,0,0,0,0,[],[],[],[],0
80,36.600094000,10.11.11.179,50225,216.58.193.142,443,6,9651,145491,0,0,0,6fa3244afc6bb6f9fad207b6b52af26b,771,4865-4866-4867-49196-49195-49188-49187-49162-49161-52393-49200-49199-49192-49191-49172-49171-52392-157-156-61-60-53-47-49160-49170-10-0-0-0-0-0-0-0-0-0-0,65281-0-23-13-5-18-16-11-51-45-43-10-21-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-25-0-0,0-0,0
81,49.046003000,10.11.11.179,50226,13.249.79.119,80,6,811,898,0,0,0,0,0,[],[],[],[],0
82,49.047376000,10.11.11.179,50227,151.101.50.2,80,6,1913,34703,0,0,0,0,0,[],[],[],[],0
83,49.044192000,10.11.11.179,50228,13.249.79.119,80,6,799,901,0,0,0,0,0,[],[],[],[],0
84,43.281383000,10.11.11.179,50229,23.77.84.211,443,6,4837,72929,3,0,0,6fa3244afc6bb6f9fad207b6b52af26b,771,4865-4866-4867-49196-49195-49188-49187-49162-49161-52393-49200-49199-49192-49191-49172-49171-52392-157-156-61-60-53-47-49160-49170-10-0-0-0-0-0-0-0-0-0-0,65281-0-23-13-5-18-16-11-51-45-43-10-21-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-25-0-0,0-0,0
85,120.228613000,10.11.11.179,50230,13.249.79.119,443,6,4764,54393,0,0,0,6fa3244afc6bb6f9fad207b6b52af26b,771,4865-4866-4867-49196-49195-49188-49187-49162-49161-52393-49200-49199-49192-49191-49172-49171-52392-157-156-61-60-53-47-49160-49170-10-0-0-0-0-0-0-0-0-0-0,65281-0-23-13-5-18-16-11-51-45-43-10-21-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-25-0-0,0-0,0
86,5.530106000,10.11.11.94,58831,64.98.145.30,80,6,926,1090,0,0,0,0,0,[],[],[],[],0
87,75.408892000,10.11.11.179,50231,143.204.29.89,80,6,4388,53906,0,0,0,0,0,[],[],[],[],0
88,75.410409000,10.11.11.179,50232,143.204.29.89,80,6,8109,142104,0,0,0,0,0,[],[],[],[],0
89,75.406968000,10.11.11.179,50233,143.204.29.89,80,6,2428,18074,0,0,0,0,0,[],[],[],[],0
90,75.406774000,10.11.11.179,50234,143.204.29.89,80,6,2827,11930,0,0,0,0,0,[],[],[],[],0
91,106.301257000,10.11.11.179,50235,13.33.255.25,80,6,6800,96819,0,0,0,0,0,[],[],[],[],0
92,45.074294000,10.11.11.179,50236,143.204.29.89,80,6,2503,33667,0,0,0,0,0,[],[],[],[],0
93,45.073751000,10.11.11.179,50237,143.204.29.89,80,6,1838,13990,0,0,0,0,0,[],[],[],[],0
94,114.240324000,10.11.11.94,56447,52.218.228.130,80,6,5419,164892,1,0,0,0,0,[],[],[],[],0
95,240.125720000,10.11.11.94,40655,172.217.1.142,443,6,2362,6635,0,0,0,0,0,[],[],[],[],0
96,0.104881000,10.11.11.94,40656,172.217.1.142,443,6,1237,4815,2,0,0,0,0,[],[],[],[],0
97,240.129069000,10.11.11.94,41879,172.217.12.46,443,6,1989,6841,0,0,0,0,0,[],[],[],[],0
98,0.090866000,10.11.11.94,41880,172.217.12.46,443,6,1237,4815,2,0,0,0,0,[],[],[],[],0
99,41.985564000,10.11.11.179,50238,67.199.248.26,80,6,895,3566,0,0,0,0,0,[],[],[],[],0
100,240.113231000,10.11.11.94,59877,172.217.1.136,443,6,2480,34952,0,0,0,0,0,[],[],[],[],0
101,240.082694000,10.11.11.94,59878,172.217.1.136,443,6,1249,4564,0,0,0,0,0,[],[],[],[],0
102,240.102750000,10.11.11.94,42370,172.217.6.174,443,6,2148,15158,0,0,0,0,0,[],[],[],[],0
103,240.082763000,10.11.11.94,42371,172.217.6.174,443,6,1249,5069,0,0,0,0,0,[],[],[],[],0
104,36.989838000,10.11.11.179,50239,13.33.255.51,80,6,760,1032,0,0,0,0,0,[],[],[],[],0
105,0.069864000,10.11.11.203,49182,10.11.11.11,88,6,470,472,1,0,0,0,0,[],[],[],[],0
106,0.040195000,10.11.11.203,49183,10.11.11.11,88,6,606,1853,1,0,0,0,0,[],[],[],[],0
107,0.040837000,10.11.11.203,49184,10.11.11.11,88,6,1853,1874,1,0,0,0,0,[],[],[],[],0
108,22.659434000,10.11.11.203,49185,10.11.11.11,135,6,728,628,0,0,0,0,0,[],[],[],[],0
109,0.026730000,10.11.11.203,49186,10.11.11.11,88,6,2026,1996,1,0,0,0,0,[],[],[],[],0
110,0.542548000,10.11.11.203,49187,10.11.11.11,389,6,2988,2334,1,0,0,0,0,[],[],[],[],0
111,0.027128000,10.11.11.203,49188,10.11.11.11,88,6,2008,1980,1,0,0,0,0,[],[],[],[],0
112,0.240201000,10.11.11.203,49189,10.11.11.11,389,6,2641,910,1,0,0,0,0,[],[],[],[],0
113,39.929356000,10.11.11.203,49190,10.11.11.11,445,6,5138,1858,1,0,0,0,0,[],[],[],[],0
114,0.050152000,10.11.11.203,49191,10.11.11.11,88,6,2008,1980,1,0,0,0,0,[],[],[],[],0
115,0.043499000,10.11.11.203,49192,10.11.11.11,88,6,1842,1846,1,0,0,0,0,[],[],[],[],0
116,90.321026000,10.11.11.94,51794,216.58.194.46,443,6,2063,24053,0,0,0,0,0,[],[],[],[],0
117,90.183560000,10.11.11.94,51795,216.58.194.46,443,6,1249,4376,0,0,0,0,0,[],[],[],[],0
118,1.286943000,10.11.11.217,62519,172.226.184.85,443,6,2039,6213,2,0,0,6fa3244afc6bb6f9fad207b6b52af26b,771,4865-4866-4867-49196-49195-49188-49187-49162-49161-52393-49200-49199-49192-49191-49172-49171-52392-157-156-61-60-53-47-49160-49170-10-0-0-0-0-0-0-0-0-0-0,65281-0-23-13-5-18-16-11-51-45-43-10-21-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-25-0-0,0-0,0
119,0.039896000,10.11.11.200,49185,10.11.11.11,88,6,471,420,1,0,0,0,0,[],[],[],[],0
120,0.040735000,10.11.11.200,49186,10.11.11.11,88,6,607,1864,1,0,0,0,0,[],[],[],[],0
121,0.039407000,10.11.11.200,49187,10.11.11.11,88,6,1864,1886,1,0,0,0,0,[],[],[],[],0
